id,product_id,type,number,normative_document,status_compliance,registration_date,expiration_date
a9b43443-509f-4148-b42d-24a48b4e8de1,544dc837-f07b-4e02-9237-48c343385130,Транспортная ВСД,F4EV-9739-10AX-3380-KFM9-4812-ODQ1-6545,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-04-21 23:28:03.062826,2023-10-23 23:28:03.062826
3ee35f13-261a-460d-a9e1-f5af62029773,f230e891-c946-418c-8c5e-2e16cb938892,СГР на пищевую продукцию,RU.79.80.88.606.E.604842.01.20,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2022-10-25 23:28:03.062826,2023-10-21 23:28:03.062826
7c73ffd3-e01f-49b6-9597-d6ddc2749cab,512728cf-a46e-47bb-bda5-598b7fcd650c,СГР на пищевую продукцию,RU.96.53.46.950.E.203607.11.06,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-08-16 23:28:03.062826,2024-04-13 23:28:03.062826
a10ee3fe-7629-4b76-bffa-3e8c92521a52,aea22794-dceb-4e42-abfa-48d6279ba295,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-NL.НВ42.В.2.74438/24,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-04-15 23:28:03.062826,2024-02-04 23:28:03.062826
2da2629c-5182-4ae6-a9fe-f34a4d4009a7,b3afae63-91a2-40ad-8bce-acaf9a1ea704,Транспортная ВСД,O4R7-6765-5MYO-4601-ORS1-5744-GXFR-0655,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-08-19 23:28:03.062826,2024-01-26 23:28:03.062826
e49fc45b-f543-4107-812a-5068669de323,c31cfd97-d93f-4591-b0d0-6016cdbcbf9e,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-NL.НВ19.В.4.89644/20,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2022-12-31 23:28:03.062826,2023-12-24 23:28:03.062826
d8f93ee5-08f3-4cff-9a54-e84a651af9cf,1f9ae700-21d3-4e48-a237-7c6cdbf33e78,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-CN.НВ99.В.4.30587/22,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-08-02 23:28:03.062826,2023-10-27 23:28:03.062826
0f67b8c0-e9ef-459a-bb87-8af77a4010d3,b7c25f7e-32f6-49cf-ad36-508ea8598e5b,добровольный сертификат на пищевую продукцию,РОСС RU.4187.55WV74,ТР ТС 015/2011 «О безопасности зерна»,True,2023-07-07 23:28:03.062826,2023-10-15 23:28:03.062826
0e71770a-2751-4b07-b452-946fc9cf0440,6323d3e3-38b9-4abd-9ce4-3ae4e1f7b821,Транспортная ВСД,0ZOY-5819-G275-3131-PM0M-9729-94P1-5239,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-12-19 23:28:03.062826,2024-04-28 23:28:03.062826
7759f69a-64f5-4f00-97dc-ecc58aca58a7,35f6368e-9a8f-46af-8c3e-5308aacdbd81,СГР на пищевую продукцию,RU.25.76.10.350.C.345198.05.16,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-06-25 23:28:03.062826,2024-01-25 23:28:03.062826
84978a7b-f243-42a4-9ac4-6a1543c93525,51f8547e-e429-4861-a3f1-289d36c0019f,Транспортная ВСД,KYHK-0276-KQ4Z-9294-BDHS-6913-KVV3-5497,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2024-01-27 23:28:03.062826,2024-04-18 23:28:03.062826
be1fc28a-08ec-483e-98fa-28d16c3d759c,06eb9a5d-3615-4ec6-a4b2-de5f90079044,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-RU.НВ26.В.8.80432/20,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-02-12 23:28:03.062826,2024-03-14 23:28:03.062826
b5a45300-41c0-48f1-b586-0d582db218c9,78ab2813-a3b3-4e21-8e41-5e519a3408a7,добровольный сертификат на пищевую продукцию,РОСС RU.5168.93UX21,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-06-14 23:28:03.062826,2024-05-30 23:28:03.062826
7a184950-5983-4f50-8d47-821c5208af1c,97c75e60-83f3-4d74-bf7f-4bed4a00c26a,Транспортная ВСД,YIUR-0124-0QBR-0992-IXYS-0028-73ST-0445,ТР ТС 015/2011 «О безопасности зерна»,True,2023-03-22 23:28:03.062826,2023-10-31 23:28:03.062826
90b07f09-5ddf-49e0-8967-2ff1dd36f27d,833413d3-31e7-431c-a57e-1a74fa81c5dc,добровольный сертификат на пищевую продукцию,РОСС RU.4723.47ZE36,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2024-02-05 23:28:03.062826,2024-06-27 23:28:03.062826
2d7de8fb-392c-4f6a-b697-f3abbabd0cf4,62dc0fcd-7b95-45ad-9a9e-ea6b40affc92,Транспортная ВСД,Q2IG-7746-QM3G-9219-GT2W-8105-O3VF-6259,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-09-06 23:28:03.062826,2023-10-01 23:28:03.062826
7e45dd88-abbf-4b7d-853c-8285960983ca,dd0e4252-333b-4c02-a439-3bdcdf7e180b,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-RU.НВ42.В.9.35456/22,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-11-06 23:28:03.062826,2023-12-23 23:28:03.062826
b90ce502-c408-4947-9e95-d53cfc4284de,a6d8b528-c848-41f0-bfe2-8e09fa68f342,СГР на пищевую продукцию,RU.25.45.36.779.C.952457.02.16,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-09-26 23:28:03.062826,2024-03-20 23:28:03.062826
c4281a70-fcf3-4add-ab0f-7d0b563d7bd3,575d9921-8a9e-4ddb-acd1-f19f88872c76,добровольный сертификат на пищевую продукцию,РОСС RU.5091.38GP24,ТР ТС 015/2011 «О безопасности зерна»,True,2022-10-15 23:28:03.062826,2023-09-09 23:28:03.062826
940d5fdb-1e41-47d8-8d88-c27b359570cb,9124ccf5-ebf1-452d-93f6-83c85fe149b8,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-NL.НВ34.В.7.68054/21,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2024-06-26 23:28:03.062826,2024-08-27 23:28:03.062826
7289fc20-3004-466a-8eca-7c734665ee8e,9124ccf5-ebf1-452d-93f6-83c85fe149b8,Транспортная ВСД,2RS3-7973-AUY9-6953-LK8N-2356-3CN3-6996,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-11-10 23:28:03.062826,2024-03-13 23:28:03.062826
b5b92275-c0ee-46fb-b321-03f6552b0f54,781c1e3a-5114-43a3-89ba-d0595597cf30,Транспортная ВСД,NBO0-9586-FF4M-4855-7TZW-0017-I559-8319,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-07-06 23:28:03.062826,2023-10-23 23:28:03.062826
6268c9b1-5b92-4894-a62c-1d928870e7cf,5d94f034-2cd7-4a6f-8657-bec1fab465af,добровольный сертификат на пищевую продукцию,РОСС RU.8088.27IF56,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-06-07 23:28:03.062826,2024-02-18 23:28:03.062826
b04608bb-762c-402c-80cf-d815cbfe8881,8919fb7f-3b16-47ce-ae01-65eac84fcbfb,Транспортная ВСД,1FUL-6249-1UAY-8186-T1YO-9251-057X-1623,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2024-06-15 23:28:03.062826,2024-07-25 23:28:03.062826
59d957a3-d7c4-4e8e-a6dd-454606e6d834,a9d478fe-d74d-4b86-bcc6-ff2a14936280,добровольный сертификат на пищевую продукцию,РОСС RU.9268.45AX68,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-07-23 23:28:03.062826,2024-03-15 23:28:03.062826
8ad2e132-fd0c-4411-84a5-1212d026e202,75d776a6-dd37-478b-b385-92d6e6814cf2,добровольный сертификат на пищевую продукцию,РОСС RU.5070.14WW33,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2024-04-29 23:28:03.063856,2024-05-01 23:28:03.063856
821dffbe-e28b-4899-8651-449251d8141b,fecdc1e4-2f83-464c-a383-8795c9c988a7,Транспортная ВСД,H4DF-0672-L0I7-3084-T6YS-6822-LLLA-4642,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2024-01-26 23:28:03.063856,2024-05-25 23:28:03.063856
c4195ce3-d03b-4603-9eee-8c00bb989827,7d30419c-6933-46bc-9916-c1323565dae8,добровольный сертификат на пищевую продукцию,РОСС RU.9466.32BU43,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-04-28 23:28:03.063856,2024-01-13 23:28:03.063856
aa7eb060-0b52-46c2-92b4-971ee260bc1c,a6ffc73c-12c8-42d1-8a73-6fc74f1d5d6b,добровольный сертификат на пищевую продукцию,РОСС RU.2005.67GF66,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-06-08 23:28:03.063856,2024-01-29 23:28:03.063856
9b587fd4-94d4-4ead-b313-658ce1c32f61,338cb26a-9d25-4bcc-8b05-68a6b44e9de3,добровольный сертификат на пищевую продукцию,РОСС RU.1270.78BG57,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2024-06-05 23:28:03.063856,2024-07-01 23:28:03.063856
7957549a-a680-4876-af19-4e558cadd60b,7a5fbc10-9ae3-4cd8-a38d-ebe8132f6be3,СГР на пищевую продукцию,RU.84.41.76.263.E.362975.11.22,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-07-07 23:28:03.063856,2023-10-08 23:28:03.063856
2490cf6a-5e9f-4d5f-bd30-11433b8217d4,5e6fca42-a3a8-4af8-abae-bd14fcc5e238,СГР на пищевую продукцию,RU.63.29.56.713.E.781671.04.27,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-11-23 23:28:03.063856,2024-01-02 23:28:03.063856
0b9348d9-803a-48c1-bc72-3ad46a4516e8,0fc41464-691e-4d22-bd5f-904bc378a45b,Транспортная ВСД,BC0B-2873-W3FH-2711-1MYQ-4034-NBU2-2139,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-10-17 23:28:03.063856,2023-11-15 23:28:03.063856
4065b1c1-2a98-41c8-b988-e0cf78f656c8,0a2698ee-8914-40ad-88c9-c6a18dff4d78,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-US.НВ63.В.5.10316/22,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-02-23 23:28:03.063856,2023-12-25 23:28:03.063856
05707a4a-561d-48bf-96e8-13b8c77b4448,146ed3c8-9fd5-4a96-a8a1-974a8bf64d0c,Транспортная ВСД,5GKY-4285-W3NM-9094-FHN6-0134-KG8S-3250,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-07-13 23:28:03.063856,2023-12-28 23:28:03.063856
655e2699-693e-4285-b682-fc12072b58d7,aa1d7b1d-9355-4e34-96a1-6cc084cd48b6,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-NL.НВ87.В.2.69880/20,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-02-29 23:28:03.063856,2024-05-23 23:28:03.063856
b611a560-fb09-4735-a90b-63d464e9a69d,75353ff7-66a5-4991-b55e-ac21b3aa4c8d,добровольный сертификат на пищевую продукцию,РОСС RU.8168.89NE35,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-06-21 23:28:03.063856,2023-10-06 23:28:03.063856
4af27dd8-851f-459b-8d10-4a1f6eccb42b,4597be33-6d10-4c84-9013-bf2dfd292ad5,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-US.НВ84.В.1.17661/21,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-04-26 23:28:03.063856,2024-02-27 23:28:03.063856
9d458ea9-a41e-41bc-a5cf-e30c465a1e51,1e1a9437-6768-4b2b-9ad6-627db223e2a8,добровольный сертификат на пищевую продукцию,РОСС RU.3639.25MU70,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-04-17 23:28:03.063856,2023-09-10 23:28:03.063856
2e8f2319-3c9e-4a09-ab53-2ce6dbde2a37,b8252109-f7f5-4466-9fda-e610be9f1e82,СГР на пищевую продукцию,RU.47.63.46.333.C.710623.07.15,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2024-03-25 23:28:03.063856,2024-09-06 23:28:03.063856
4da64fd0-a48d-4019-a496-0a4e6640d8e3,c7893aca-a205-4bf0-8292-cf14591ca96e,Транспортная ВСД,8ZCE-6839-5FQ3-2573-HQ9Q-3677-304W-9556,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2024-03-27 23:28:03.063856,2024-07-01 23:28:03.063856
f7788dec-ce8e-4d70-aa0a-6f8c45f63458,8007e853-110e-4c8a-91e2-d29450d0cbe8,добровольный сертификат на пищевую продукцию,РОСС RU.9581.92BN46,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2022-10-29 23:28:03.063856,2023-10-21 23:28:03.063856
e089d153-b7a3-4a2b-83ef-558836390d0d,4d137edd-044d-417a-af58-23c07df19995,СГР на пищевую продукцию,RU.89.48.75.976.C.545517.11.17,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-04-12 23:28:03.063856,2024-02-08 23:28:03.063856
3037f49c-26ed-41c3-b7be-ccaace740227,55e0fb02-7f41-46be-aa13-e519fb9ca23a,СГР на пищевую продукцию,RU.55.74.25.598.C.285401.04.17,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-11-01 23:28:03.063856,2024-01-04 23:28:03.063856
958ec075-6a7a-44ee-9252-5e8f7f638a7a,252e7df7-63b0-4997-a8cd-5659c7c3463f,добровольный сертификат на пищевую продукцию,РОСС RU.7813.32ZY11,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-10-26 23:28:03.063856,2024-08-29 23:28:03.063856
32d6d15a-85bb-4753-ade0-991e9fa3ab71,0a3d1efb-d5f2-463d-a5ca-b86c5a3e693c,СГР на пищевую продукцию,RU.44.87.18.699.E.538533.10.08,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-09-22 23:28:03.063856,2024-01-28 23:28:03.063856
a12002f4-8092-4b54-a016-43d468c8258b,c9da5427-a373-4b4f-88b5-d3ea47fdfed1,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-US.НВ70.В.7.15297/20,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-11-13 23:28:03.063856,2024-06-16 23:28:03.063856
9bab46e8-13c0-4218-9e5d-268c1105195c,bef726b7-697e-4525-b3da-d02ba1662373,добровольный сертификат на пищевую продукцию,РОСС RU.3884.31RW64,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-08-23 23:28:03.063856,2024-06-25 23:28:03.063856
97b60310-266c-4636-9311-a87a2c696d3c,56379ba9-d38a-4244-85c9-1c5e6aeb053d,Транспортная ВСД,7WZM-4129-NW7U-1946-CBBH-0204-9YUD-2066,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-04-12 23:28:03.063856,2024-01-07 23:28:03.063856
f5bb3e15-258c-404d-8882-6571c93c3519,ee454821-9350-4b5c-b85d-50607a1abf5c,Транспортная ВСД,8X5T-0363-YH37-4361-U7GM-6356-E7QC-0512,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-09-04 23:28:03.063856,2023-09-10 23:28:03.063856
29a3ba5a-ebcb-4923-bac7-9528a6a348f3,fa9ba7d1-3753-460d-b8a9-394f117bb554,добровольный сертификат на пищевую продукцию,РОСС RU.5871.18WM74,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-05-29 23:28:03.063856,2023-11-27 23:28:03.063856
f87840ba-563c-4ff6-b1ea-d955431006b7,06f3e71f-dee2-446a-93ad-b9b2da10f2c7,добровольный сертификат на пищевую продукцию,РОСС RU.8159.69YG97,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-06-27 23:28:03.063856,2024-02-17 23:28:03.063856
3cb114d5-1092-492d-bfa8-c2a59af7eb80,de1dc134-f43a-4eef-945e-45ac095df791,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-CN.НВ13.В.7.76072/21,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2024-03-21 23:28:03.063856,2024-09-02 23:28:03.063856
bd824f11-9b4f-46ec-95b5-c4550d250b20,2c956cfa-3d20-4e32-82d8-f1f9103c88b9,Транспортная ВСД,DOBE-4029-VFCD-2155-KSUJ-5499-5M9O-0373,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-12-13 23:28:03.063856,2024-04-24 23:28:03.063856
da3a7272-fad0-48f7-85d3-4b782394b236,2b04101d-d133-420e-b103-5b1e49f6d7f0,Транспортная ВСД,AUHQ-7829-0HOY-6935-RWR5-3609-0KYJ-2072,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-07-30 23:28:03.063856,2023-12-09 23:28:03.063856
7fb238d8-d5fd-4a25-989f-23fc68dd2cdb,991a8b2d-389b-4201-b676-a32c4efe3991,СГР на пищевую продукцию,RU.84.75.26.356.C.654719.04.05,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-08-06 23:28:03.063856,2024-02-14 23:28:03.063856
f3ee38e8-a54d-4601-af5c-00010fb4cece,f0860559-9587-4fbb-b79e-ba658f37386e,добровольный сертификат на пищевую продукцию,РОСС RU.5130.81NQ68,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2024-01-12 23:28:03.063856,2024-04-11 23:28:03.063856
7e93b98b-8be3-4c86-a1a3-c4e1aabfcb9f,15dcf5f7-4c03-4299-8488-7bf8cab0c328,добровольный сертификат на пищевую продукцию,РОСС RU.5389.72DD95,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2024-02-10 23:28:03.063856,2024-05-19 23:28:03.063856
49095133-c751-48fa-a5c4-85ec366282fc,da8f591e-b5e6-47c5-a1df-3f469e189eb3,Транспортная ВСД,ZQZV-8784-BT9M-7326-6PGG-3689-YTL5-5163,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-05-06 23:28:03.063856,2024-03-09 23:28:03.063856
f2b11ed5-e421-4237-85a6-3cc125df80da,14c2f91b-fe86-4c57-bf1d-5e3f6fd20cb8,добровольный сертификат на пищевую продукцию,РОСС RU.8454.47SU14,ТР ТС 015/2011 «О безопасности зерна»,True,2023-01-29 23:28:03.063856,2023-12-19 23:28:03.063856
84985750-8fcc-4f99-9112-418aa64d2f28,856cf54c-4f19-4d50-8529-23eceafc6485,добровольный сертификат на пищевую продукцию,РОСС RU.2711.96BN26,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2023-11-10 23:28:03.063856,2024-04-05 23:28:03.063856
053e70c3-acab-41c4-8593-09fef5bed76e,42a20854-2ba5-4788-92c7-f88abeb7b53e,Транспортная ВСД,GQZH-2522-RJ8M-2813-OQUB-6176-EME8-7586,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-11-01 23:28:03.063856,2024-03-08 23:28:03.063856
3c4d8959-f9c3-4ce1-9c74-d10ef15c136f,7f299ae3-277f-4d88-8c21-2db863737eb6,добровольный сертификат на пищевую продукцию,РОСС RU.1649.16ID96,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-08-13 23:28:03.063856,2024-03-23 23:28:03.063856
93095bea-03bd-4ea0-abaf-8591b148eedc,e446dca2-2429-4aa4-99d1-f27cd8c0f351,СГР на пищевую продукцию,RU.83.46.34.672.E.417553.07.07,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-12-30 23:28:03.063856,2024-07-12 23:28:03.063856
82e3346f-f562-404a-9f61-877f9fcb1231,f0643b3f-2e86-48c8-85b2-a0369d83b3ce,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-NL.НВ67.В.2.32988/22,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-10-08 23:28:03.063856,2024-07-10 23:28:03.063856
f72c7fca-d395-472f-add2-9eadee032dc6,fcfb9e41-5efd-4414-aa16-f23d1cb437f1,Транспортная ВСД,2J7W-0819-FHBV-9750-JAQL-6917-3S81-9563,"ТР ТС 027/2012 «О безопасности отдельных видов специализированной пищевой продукции, в том числе диетического лечебного и диетического профилактического питания»",True,2023-03-18 23:28:03.063856,2023-12-02 23:28:03.063856
00d181a8-95ee-42d0-b904-0d4b4db4def6,0687c7a1-0b50-4445-820c-d45fa5c2c9a0,СГР на пищевую продукцию,RU.73.69.75.865.C.140038.09.30,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2024-01-14 23:28:03.063856,2024-02-11 23:28:03.063856
c102ed0d-f9ad-4371-83e8-3f04ed6531ad,85898677-80f8-451d-bd46-c68100d15b21,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-KZ С-US.НВ38.В.8.38871/22,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2024-02-03 23:28:03.063856,2024-06-23 23:28:03.063856
a0236b21-a8f0-4384-9671-9bf54ec2f897,c9f8dfcf-2a18-4efe-b277-e5df71f65453,добровольный сертификат на пищевую продукцию,РОСС RU.7500.56WC61,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-02-18 23:28:03.064867,2023-11-02 23:28:03.064867
b9724723-7451-48d0-adec-5fd320c03823,df40dafe-d5d9-4ab1-84a3-efd06cd00ba9,СГР на пищевую продукцию,RU.74.54.11.940.C.261877.06.26,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2024-01-30 23:28:03.064867,2024-04-26 23:28:03.064867
aa1c4126-8a77-4907-bb36-3f4675ec5f1b,035a27f5-1124-47b2-8207-a4456846d9e3,Транспортная ВСД,0SK3-9414-9LPF-8775-1BQ8-8069-2X4T-6949,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-09-17 23:28:03.064867,2023-12-29 23:28:03.064867
cbcd01f1-a9b7-4564-8e11-fae3f7d2c74a,258dd337-f5f0-44b8-8fcf-4e8f036e2c3f,СГР на пищевую продукцию,RU.51.83.25.920.C.511561.07.06,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2024-04-15 23:28:03.064867,2024-06-14 23:28:03.064867
4414a0a4-7c42-4d7c-9ab7-8ab6d2aeaebc,7e47c849-123b-43c0-8124-424deeeb1835,добровольный сертификат на пищевую продукцию,РОСС RU.1156.42HE31,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-09-03 23:28:03.064867,2024-08-20 23:28:03.064867
cd2e3ead-e385-4f5b-9a05-5fd0a3b80649,0c377327-e628-4400-bf1e-6876090901bc,добровольный сертификат на пищевую продукцию,РОСС RU.6731.42RG96,"ТР ТС 029/2012 «Требования безопасности пищевых добавок, ароматизаторов и технологических вспомогательных средств»",True,2023-03-25 23:28:03.064867,2023-11-13 23:28:03.064867
cc75f24e-6bbc-4c78-9b81-daa05fa0db92,e03bac80-0d8e-48b6-92e8-465fee0ea890,СГР на пищевую продукцию,RU.95.75.73.607.C.427052.10.11,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-12-22 23:28:03.064867,2024-07-23 23:28:03.064867
42baa32e-d340-41a4-a907-266b84443ec3,ac045904-03a4-4b85-baab-d42b50d4909d,СГР на пищевую продукцию,RU.48.15.33.533.C.497447.03.19,ТР ТС 015/2011 «О безопасности зерна»,True,2023-07-22 23:28:03.064867,2024-02-04 23:28:03.064867
9f4b4e03-f48a-410a-b21a-7b6350b215e3,c0d7ab4e-41d0-4310-80d9-3cd5c3e2dd0d,СГР на пищевую продукцию,RU.70.65.78.342.E.992041.08.26,ТР ТС 024/2011 «Технический регламент на масложировую продукцию»,True,2023-06-02 23:28:03.064867,2023-11-17 23:28:03.064867
e4aedf97-e82b-4a19-82d8-218051ea4370,4597be33-6d10-4c84-9013-bf2dfd292ad5,СГР на пищевую продукцию,RU.90.39.76.450.C.612848.09.11,ТР ТС 022/2011 «Пищевая продукция в части ее маркировки»,True,2023-01-25 23:28:03.064867,2023-10-18 23:28:03.064867
a53e5e95-954c-40aa-8e0b-10ff9ce30d2a,1eed1dfc-673f-4ad8-af24-dc077a9fec0f,добровольный сертификат на пищевую продукцию,РОСС RU.5764.47UX61,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-12-04 23:28:03.064867,2024-04-02 23:28:03.064867
aa71b211-b22b-4ea5-95bd-70649debadbe,fc83a1d8-4969-41f6-9efb-20bd1aa13a8a,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-BY С-RU.НВ35.В.1.28557/20,ТР ТС 034/2013 «О безопасности мяса и мясной продукции»,True,2023-06-08 23:28:03.064867,2024-04-03 23:28:03.064867
6f2f20b4-8ef0-426f-9f62-4b170798527a,296b917a-eba5-4a84-87ca-63614fceeaa6,добровольный сертификат на пищевую продукцию,РОСС RU.7513.62YV29,ТР ТС 023/2011 «Технический регламент на соковую продукцию из фруктов и овощей»,True,2024-01-25 23:28:03.064867,2024-07-26 23:28:03.064867
116474cb-30df-47db-b31c-da4fc2a5e042,caf792b9-8d5b-4863-bf46-57b7d396c625,СГР на пищевую продукцию,RU.22.18.42.906.C.458379.01.31,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-12-10 23:28:03.064867,2023-12-16 23:28:03.064867
b7bd59ed-95b1-45ce-bc88-b29bc94a76be,e93268de-67ed-4eca-95c3-67f39a457a11,декларация о соответствии на пищевую продукцию (ДС),ТС N Д-RU С-NL.НВ43.В.5.41214/22,ТР ТС 021/2011 «О безопасности пищевой продукции»,True,2023-07-20 23:28:03.064867,2023-10-03 23:28:03.064867
11cfd3ef-2d4a-4ec9-acb4-c5078208b7fe,7a65778b-88dd-41da-881e-b5acefb320ea,добровольный сертификат на пищевую продукцию,РОСС RU.4942.39AH24,ТР ТС 015/2011 «О безопасности зерна»,True,2023-06-24 23:28:03.064867,2024-06-15 23:28:03.064867
64ba6530-1208-4b4d-832c-81c05c548938,5e6fca42-a3a8-4af8-abae-bd14fcc5e238,добровольный сертификат на пищевую продукцию,РОСС RU.7213.75ID48,ТР ТС 033/2013 «О безопасности молока и молочной продукции»,True,2023-12-06 23:28:03.064867,2024-02-13 23:28:03.064867
d74774af-eaec-43e4-a3ce-e5336845e502,b6b08b87-e426-426e-92cb-6916743bd0cb,добровольный сертификат на пищевую продукцию,РОСС RU.9274.58MJ54,ТР ЕАЭС 040/2016 «О безопасности рыбы и рыбной продукции»,True,2023-04-07 23:28:03.064867,2023-11-30 23:28:03.064867
