id,retailer_id,title,address,phone_number,fio_director
c4e87a58-c8df-4ec7-9037-cf29c5818654,128e2cab-9b98-422c-8eb4-88d919cebebd,Beep beer,"к. Дубна, алл. Гафури, д. 5/8, 261827",8 305 197 40 13,Селиван Харлампович Лыткин
e3768c4c-851f-450e-bf51-84ff42daeeb7,c34880d6-a187-48fe-8e34-3f28ed6e4d17,Wild West Bar,"к. Новгород Великий, бул. Магистральный, д. 2/5 к. 5/7, 993588",+7 (722) 679-19-48,Глафира Александровна Дроздова
c4b0ebe0-323c-416e-8cab-f9137b6d5b7f,76e82109-47d3-41c9-8cdb-5eeab5ef3939,КрафтБирМаркет,"г. Тула, алл. Ломоносова, д. 704 к. 65, 430253",88131036065,Пелагея Наумовна Гусева
5dffe575-d1ab-41a6-b079-a114a871bd5d,2508bc15-f87b-4197-bbb2-0d2b5d260c14,Тот самый хмель,"к. Хужир, пер. Кошевого, д. 4/8, 834692",8 (151) 082-98-84,тов. Попова Клавдия Филипповна
0bbb5acd-c063-496c-ae90-43c205033029,12dcd04a-c57d-4b1a-8580-6a3c05f60cd8,"Магазин пива, сидра и крафта","г. Городовиковск, наб. Энтузиастов, д. 915, 029409",8 (686) 418-9246,Маслова Евдокия Семеновна
a64a6a3f-b683-4f91-8cbe-6e04d2c58b91,f14a0a78-ce8a-4cb0-9fe0-2e85963c0c4c,Beer folks,"д. Лабинск, алл. Коллективная, д. 9 стр. 5/3, 801206",8 767 494 95 45,Авдеева Маргарита Тимофеевна
f873eca6-12a0-4834-8786-357733ff8702,80872f10-25c5-473e-9c02-2f28db54de6f,Beer You Love,"ст. Малая Вишера, алл. Красная, д. 8 к. 7, 297654",8 (827) 167-3168,Лидия Святославовна Воронцова
7593a0fb-def4-42cd-bafc-2ef6f6abe8c2,cf3f98ed-3155-4308-a6af-0c65f29ee040,Bladbaher,"п. Ухта, бул. Средний, д. 235 стр. 3/3, 896915",8 074 359 1788,Спиридон Ерофеевич Воронцов
0bc57681-24a1-4e35-a8a0-363722881a64,d9f6561e-b8f5-4d32-95ba-ce1227b12499,BeerTime12,"с. Псков, пер. Набережный, д. 406 к. 8/1, 378571",+7 283 025 72 62,Валерьян Федосеевич Нестеров
03b41b21-2486-4dd3-9954-ee2a065f2320,b1a7ad7d-e0e8-433f-8e89-3ccbce340c62,BeerGYM,"клх Сасово, ш. Космодемьянской, д. 849 к. 8, 342919",8 314 341 4389,Ираида Даниловна Терентьева
f43e9c89-adb1-4ab4-94ab-0cc96f019e7e,996a1fae-e441-4009-9812-db4fe89af7d0,1% Market,"п. Сковородино, наб. Менделеева, д. 24 к. 6/5, 416127",8 234 340 87 65,Элеонора Архиповна Федотова
1920561e-09f3-44aa-bcef-e0652aea9864,a7a763c2-42c5-4e9a-8207-53a225e67261,Beer & SeaFood,"с. Бодайбо, наб. Хуторская, д. 8, 860707",+7 467 249 9065,Исакова Майя Леонидовна
d60b8234-76ac-4570-ab6f-7b6d50fa5f0d,c5aee91a-29c5-4151-8970-20104f3c8279,Funny Bee,"п. Мелеуз, ул. Садовая, д. 7, 079756",8 481 591 6145,Блинова Лариса Артемовна
4508c476-78c2-4eb3-bfb3-f0fe884e5ab9,a1c9f2e0-459d-4004-b1b9-87da67d14791,BurBEERmor,"клх Фатеж, бул. Вишневый, д. 8/9 стр. 2/7, 221416",8 327 528 2423,Копылов Пахом Елизарович
dc12c77f-3398-4896-b535-ec69130ab2ba,5997e0c3-130a-4fc2-9480-eba1beb63480,Pirat`s`,"клх Краснодар, ш. Пархоменко, д. 2/4 к. 1, 113128",8 071 257 78 92,Ситников Фадей Георгиевич
46fa3f9d-5025-425c-b9b8-8cd4d5c3db54,c59d9c60-fc69-44fa-8490-ab90ea99701e,Pony Drink,"к. Юровск, пер. Запрудный, д. 6, 709223",+7 770 363 1356,Гедеон Матвеевич Сергеев
164671e1-1fe2-4417-ac28-d951e2d37838,aae5619c-e508-496a-9b03-24ce9bc1a7c1,ВыBEERай,"д. Ербогачен, ш. Попова, д. 2/1, 762003",8 624 890 5344,Беляев Любим Фадеевич
097f8bb6-d7f7-4a95-b91f-99ed235bafa3,553be330-f753-485b-ac4c-8a6dd1bbaab4,Живые Раки,"к. Таштагол, алл. Депутатская, д. 4/8, 187302",+7 545 243 89 15,Ипполит Эдуардович Шарапов
13406051-70f5-4c5f-ab70-06dcdacaaedc,b538f047-84e8-4ca6-8b6b-6b0b316e00ec,Поворот не туда,"г. Архыз, ш. Транспортное, д. 20 к. 5/4, 041380",+7 (581) 823-7295,Тарасова Жанна Оскаровна
0dc4dbcc-b907-4e62-b09f-184559de1c1c,45ccbc62-83da-48d6-b472-c305aebb1670,Бир Бутик,"д. Цимлянск, наб. Овражная, д. 6 стр. 7, 962662",83650447039,Ангелина Матвеевна Рогова
7a7c0ef7-216e-4db3-8866-efe6649e6468,717532c9-98b7-4e61-8f92-bfc9c552663f,Большой Рак,"ст. Майкоп, ул. Украинская, д. 10 к. 5/3, 373373",+7 044 318 8864,Суворов Мефодий Анисимович
898acfd5-7ddb-491e-9f00-225aa2cce4df,1df21360-a9a4-4b3b-835f-6e9647f2dbd1,Бочка+,"г. Тихорецк, пер. Мичурина, д. 8/7 к. 37, 504825",8 435 596 7851,тов. Бобров Остромир Теймуразович
1d86c656-7410-41d0-8ee7-4833d48ae27a,cd55f771-9c60-4705-b36d-6098aff41152,Буттел Хаус,"к. Алдан, наб. Энергетиков, д. 8/9, 210879",8 807 745 38 87,Клавдия Константиновна Чернова
45c51266-52a7-4dc2-919f-f603b9014a27,50086cfe-ac5e-4ea0-b5a8-d05c5fe5de88,То самое,"п. Калуга, наб. Рылеева, д. 51, 562529",8 260 402 4235,Панфилова Евгения Ждановна
a7b583ea-d380-4392-b2e3-678bfebad5b4,8d3423d1-6c8f-4c45-a791-2a1e0afbb35f,Милев,"г. Балашиха, наб. Базарная, д. 104, 477715",+7 (595) 726-9382,Соловьева Любовь Станиславовна
becfe85c-141f-42f8-be4b-426dc7e02d5c,15dda8a0-7a24-4082-ae49-00185da6e4bc,Налим,"с. Сальск, наб. Революционная, д. 4 к. 2, 039805",+74273172039,Колобова Ксения Вениаминовна
a2647648-2e54-454f-bf7f-95b46f5497bd,d15bdd54-7fa9-4506-824c-31cb24fd84ae,Пиvo & Сиdp,"ст. Истра, алл. Индустриальная, д. 224 к. 470, 391777",+7 (382) 900-57-69,Боброва Елена Кузьминична
8936e25b-7251-4e34-a8ed-daf61b38a2b0,821ddd3e-0a01-4e0c-912c-6971ea6cb58c,Пивзалив-М,"к. Новомичуринск, ш. Красногвардейское, д. 258 стр. 3/5, 133801",+7 (661) 874-52-48,Лора Александровна Щукина
ad80fd1f-1a4c-4fae-b1a6-0a7f7c448c21,e8ea1169-0efa-41dd-a2c1-02eda11c40cc,Сибирское разливное,"ст. Красновишерск, бул. Короткий, д. 14 к. 9/1, 931234",+7 455 429 50 72,Сафонов Афанасий Елисеевич
03f5a54b-7843-49cf-8937-7d86e0801ba3,2712e034-ea85-414d-9ea2-58036610bf66,Экопродукты Армении,"к. Новороссийка, наб. Тургенева, д. 684 стр. 316, 083889",8 597 116 2819,Зуев Савва Харитонович
08c8d0b8-693f-4ea1-acbc-315a1db13422,112222fb-e0ee-4ea1-b602-8f9cfccd0ea9,Без Дна,"г. Екатеринбург, пр. Крестьянский, д. 2/3 стр. 9, 978993",+7 (372) 177-14-72,Зоя Олеговна Трофимова
2eb232f5-2037-4b5d-9aed-e2c651577c75,bf412ad7-65ac-48d6-9709-5f8fae4bda82,Time to beer,"к. Ясный (Оренб.), пер. Тракторный, д. 8 к. 62, 085481",+7 125 318 3121,Никон Филимонович Тарасов
260b227a-5019-416d-b76d-a2723bbde56f,8f540209-915d-4d70-b48a-d47297f39f78,Virus,"ст. Долинск, ул. Школьная, д. 6, 698965",82307058360,Харлампий Фадеевич Самсонов
9822114f-1742-486e-b840-5b76b441dcc4,b0cc600c-cd0d-41a8-8f5e-cec6e8fa4257,GaragЕ beer industry,"п. Плес, пр. Чернышевского, д. 22, 572773",+7 (382) 556-93-07,Ирина Ждановна Куликова
c00f0cdc-4437-4aba-a489-1c706417cb3c,0cb8dfa7-9984-4d26-a3bd-400cbaac992a,Рес-Маркет,"г. Тымовское, наб. Волочаевская, д. 82 стр. 8/6, 977072",8 849 816 2260,Татьяна Николаевна Горшкова
b674ab4a-eb9e-4ebd-85e4-b91c5ef97b8f,3145e605-83b6-415f-9be6-dee95054c2c1,MR.ПИВО,"ст. Валдай, наб. Владимирская, д. 74 стр. 4, 649722",8 402 497 96 61,Чернова Тамара Вениаминовна
07c625aa-f1bc-474b-ba40-ff01d6c655e9,9499589a-981c-4eff-ae1b-e86a118cff74,#LeMon,"д. Новомичуринск, пер. Мелиораторов, д. 10 к. 17, 322483",87665598421,Веселов Савватий Феликсович
74982d7e-834a-43dd-a4c9-5943805fa3af,f2d23ad8-a447-4c05-9988-b3d1f856061c,Косоухофф №1,"д. Тихорецк, алл. Харьковская, д. 199 к. 40, 904025",8 756 598 7464,Всеволод Андреевич Щербаков
f51bd75a-7a43-4b71-916b-adaad2b48792,6e8a538e-0698-409c-ba8d-2da3d7e92223,Бирдекель,"д. Тында, бул. Гоголя, д. 7 к. 9/6, 753723",8 400 311 3862,Надежда Харитоновна Панфилова
26d02c9c-eb9c-4a12-b2b8-36c9b266ed9b,3baa86df-9098-4b45-84c2-ce684cbbeae2,ДъПенка,"д. Елабуга, ул. Шишкина, д. 76 стр. 8, 171431",84511430950,Лидия Наумовна Королева
05df323e-d257-4b3a-bf6f-18b4f8551b0e,5ba294b1-7b08-4620-80e3-bf2531e3d0fc,Плом Beer,"д. Тутончаны, пр. Авиационный, д. 7 стр. 42, 678779",8 209 275 80 76,Ферапонт Ааронович Маслов
dad1c025-68d6-43d2-931f-bb9c6889800c,e1c27e7b-7453-4fb3-af1a-87974a666de6,Золотая пинта,"с. Дагомыс, алл. 1 Мая, д. 7, 667068",+7 (685) 498-7514,Раиса Ждановна Харитонова
2f7dd655-548f-4943-8df7-a952b3b6d899,750fa9da-556d-41ff-b467-a4dc042fbcd8,BurgBeer Bro,"к. Канск, пр. Королева, д. 475 стр. 215, 888505",+7 362 140 2252,Горбунов Всемил Матвеевич
20ab0c0a-feb4-46e0-8543-e29e0cb1f300,1eaabdb2-0b2b-432a-8916-03c4a4e93aab,ЭльПиво,"д. Кижи, ш. Крылова, д. 8/3 к. 9, 806790",8 968 260 7659,Устин Вячеславович Бобылев
e53e0da2-4a3a-45c8-9380-4099da13f30e,c21c5d2d-9233-4f97-ab38-4b894c5fdf83,Pinta beer,"п. Каменномостский, пер. Харьковский, д. 7, 495531",8 (832) 993-58-53,Федосеева Ксения Тарасовна
f838146d-616e-4113-a2e6-f7a9c12ebf9a,d981d447-6fa5-4013-9552-5469e2f46299,Пинта Пенного,"к. Тулун, наб. Водников, д. 638 стр. 54, 557775",8 (357) 959-70-75,Тамара Оскаровна Кириллова
021776b7-230f-4ea3-9149-201c93283963,4d9580d2-699a-48f3-9ead-44c471d3c001,Точка №1,"с. Двинской, пер. Гафури, д. 34, 699117",+7 951 514 04 06,Никифоров Родион Евстигнеевич
068a3683-bfb1-47fe-83f7-919d71c6d8c4,7c8e5d1d-e53d-4a95-b9e1-6ad96af7ba8d,Замоскворецкие традиции,"д. Сеймчан, ш. Кооперативное, д. 8 к. 8/8, 857833",8 002 587 17 42,Ульяна Олеговна Васильева
d80f9d7d-bdf2-49f5-a61c-4ebe0c2dad1f,d5304152-f429-4f58-90ab-22812f1c2bc5,Ice-pivo,"п. Хасавюрт, алл. ДОС, д. 8/6, 090018",+7 (390) 792-35-85,Федотов Мина Фролович
8fe3aa5e-3642-4354-aedf-71e63844d840,1093b870-d072-470b-a31b-a14c9c4527cf,Хмель Маркет,"г. Москва, МГУ, наб. Придорожная, д. 2 к. 10, 515239",86543245560,Агап Юлианович Лапин
2f491094-9be7-41d2-8f6b-fdf6c62824d1,b0eb7d89-e410-4c49-8154-4afea643e024,Берингов,"п. Дмитров, алл. Трактовая, д. 34 стр. 31, 972118",8 016 193 56 35,Лора Олеговна Трофимова
0bb9d6a7-8ad4-46e6-8106-c54a8db00715,e1090da1-02b9-42fd-8263-8a1b0e34cc1d,Seabeeria,"ст. Наро-Фоминск, наб. Димитрова, д. 61 стр. 92, 800224",8 (043) 263-4608,Носова Феврония Ниловна
3401db73-4346-468f-831c-c7e8e0ec7cc2,14eef6b7-fb24-4c27-9a3a-7a6ce975116f,Точка пенного,"д. Канск, ш. Троицкое, д. 9/9 к. 4, 647207",8 131 757 29 27,Никонов Пимен Якубович
deec62c3-c6ab-4ede-a091-92376ed5a74e,4fa8086f-b6bb-41e3-bed6-094008945c99,Позитив на разлив,"клх Верхний Баскунчак, бул. Механический, д. 462 стр. 25, 235448",+75893650492,Белозерова Октябрина Викторовна
c81acc28-7fd1-49e7-a286-f83310e85c7e,89d8d8ae-10d1-44da-a63c-4d1a9bd744a8,"3,14 ВО","к. Вендинга, бул. Гастелло, д. 6, 779967",+7 886 299 8198,Большакова Виктория Георгиевна
f8dfe4c4-3cf9-46f2-9a81-f71312d40a2f,587754f5-e287-4747-8bb9-9f9d906e8e1d,Пенхаус,"д. Черский, наб. Загородная, д. 233 стр. 27, 149510",8 (510) 945-2687,Пелагея Рудольфовна Якушева
e7494169-2ef3-4aaa-bfd8-3cfe7adc4acd,ae25b045-88a1-4669-b6fc-5208403cb95a,Пивной ДЕД,"ст. Муравленко, ул. Кошевого, д. 8 стр. 2, 314070",8 134 830 3705,Глафира Станиславовна Филиппова
203b6b02-3c31-4dd5-bd03-757203a06fc8,88902064-6972-4de0-835a-f8872f0ced58,У МО,"п. Яшалта, пер. Мирный, д. 7, 615591",8 078 179 83 01,Егорова Ия Юрьевна
2d285e79-2ff6-4fb2-b69b-cea6853eb41f,9055940f-8fe7-4a4e-a022-b291f92f638c,BarBrullen,"ст. Енисейск, ул. Лазурная, д. 20 к. 4, 816702",8 405 360 3500,Вера Владимировна Емельянова
e7257924-e835-4106-b217-e8145cea04b2,db5f6b08-cf84-4991-8ad1-bba7d467d360,Пабл Паб,"ст. Междуреченский, алл. Куйбышева, д. 6/3 к. 80, 282326",+7 (271) 853-4143,Кононов Мирон Богданович
4164065a-ee4f-4965-82d6-429e69a49c11,00de6041-8a69-46af-9940-de593f8e28e5,Линомадъ,"д. Киржач, наб. Кольцевая, д. 232, 462406",8 276 419 0766,Тамара Оскаровна Корнилова
5f8f31e9-ae9c-4773-826c-0b28b91efb64,b67d75e4-6520-4746-9111-ba12e9cdc6bd,Глубоково,"с. Тарко-Сале, пр. Тракторный, д. 513, 694709",8 (840) 398-7074,Валерьян Феликсович Князев
c6823a8b-5e24-4228-a375-6a542238c585,922484d4-d442-41b6-9fe3-1f53ece0cde0,Eco Water Lab,"д. Калуга, пр. Новосельский, д. 948, 401794",8 499 267 52 19,Блинова Ульяна Константиновна
f86edd51-ad31-4f10-aa5f-ee6724e7161c,4e58d2b8-383e-42c1-907c-9fa546198cf0,Вайсс,"с. Кулу, ш. Энгельса, д. 120, 917362",+7 (312) 242-0057,Белякова Акулина Степановна
0d685e36-caa4-42f2-8c75-f4c73068d85e,a225c17a-cf9c-4d0c-acb7-d3308b414275,Voda-MSK,"г. Кулунда, ул. Свободная, д. 2/9 к. 5, 641865",+7 (120) 014-56-76,Блинова Дарья Егоровна
f034445b-47f8-4013-bf4b-5714bd673f54,7d089940-c235-46f0-91d1-9b7dd7eb5d9f,Пятый элемент,"с. Березники, пер. Заводской, д. 240 стр. 37, 560943",+77391405136,Шестакова Элеонора Владиславовна
f7e3bd1f-80cc-49db-a318-487eff0f46b3,5229a0bb-76d9-45ae-b0af-3f96a0161789,EcoWaterLab,"к. Меренга, бул. Станиславского, д. 8/7, 257697",8 (884) 844-05-01,Егор Эдгарович Селиверстов
44693cc4-5de1-47ab-b6a6-6b30b5a58824,f6499e0b-9fe1-4ecf-bc74-d5e19bc2bf71,Ключевая вода,"ст. Октябрьский (Башк.), ул. Березовая, д. 790, 580672",8 (927) 701-0451,Эраст Федотович Авдеев
bab28af4-4437-46e0-b847-2b3a2882222f,6f26f448-83ea-48ce-a727-2adfa0578e61,Компания по продаже питьевой воды на розлив,"п. Черкесск, бул. Мая 1, д. 55, 529826",+76832887241,Котова Тамара Геннадьевна
9c17ecf6-cd23-4ae5-b53f-5cb99f47ba04,c06a71ee-2e04-4e22-9e31-12592a0269fa,Volgin,"г. Ведено, бул. Коммунистический, д. 60, 570777",+7 852 587 41 66,Автоном Тихонович Одинцов
748a88c9-958a-44f5-858c-1fe82524cd62,0848dbf2-beb8-44d8-ad58-cab4da3ec994,Classic,"п. Краснодар, пер. Фурманова, д. 901, 427740",8 335 719 08 26,Елизавета Кузьминична Федорова
87ca651a-c5a4-4d29-a6c2-ba4d64ff6e43,89cd3c33-3bd8-405a-9ca5-2b43b4fcc9a2,Питьевая-вода.рус,"ст. Чусовой, пр. Космодемьянской, д. 121 стр. 8/6, 490102",+7 (174) 349-06-33,Никандр Геннадиевич Бобылев
56cc46fb-56a4-4756-bdde-644b85db887f,62f2bfc3-93f2-4e62-9cb8-14341a3887ef,Автомат по разливу питьевой воды,"клх Горячинск, ул. Попова, д. 487 стр. 411, 720319",8 171 179 0179,Одинцов Никандр Елисеевич
9e2a89d1-577a-4d0c-9ebf-9a7cee3826dd,ce0baf5b-74c0-496e-84de-04c7ac5df844,Aquanel,"к. Соль-Илецк, пр. Авиационный, д. 889, 651608",8 (006) 846-23-37,Носкова Фаина Архиповна
524c57cb-ad61-4a4c-9db4-dd6b02a6a8bf,ff48a88a-5ff7-4215-8f65-d785c75ee64a,Гидросервис,"клх Энгельс, пер. Фабричный, д. 3/2, 999085",8 873 223 4599,Рыбаков Поликарп Захарьевич
4b9b318c-d6c3-4def-b5ee-b0ba35520a93,630a88a3-6f06-4165-a9f9-dc96992e8f79,Интернет-магазин питьевой воды,"п. Котлас, ул. Крестьянская, д. 73 к. 83, 514053",+7 (686) 791-4521,Евдокимов Зосима Данилович
441b5b5a-7941-4443-b29c-f6f97472216c,d6f123e5-183b-4023-82f8-e2ed28902fa6,Витарель,"г. Орехово-Зуево, бул. Тихий, д. 5 к. 25, 884580",8 769 973 49 63,Зимин Ювеналий Федосьевич
b10b0855-1613-45e9-95e9-17b2d079510b,664099bc-07a4-4d3a-8c5e-96e854fd489d,Вкус Воды,"д. Красноуральск, пер. Лунный, д. 6 к. 3, 501294",8 139 871 3487,Элеонора Леоновна Никитина
2f790402-e1b0-4fe1-b723-79273eb9c002,78f7e751-3ba2-4fad-9418-9217db424742,Вода & Кофе,"г. Аша, бул. Гоголя, д. 73, 258572",+7 (132) 850-91-23,г-жа Селезнева Раиса Наумовна
9349e4f1-8c93-4489-beaa-076a1d281aac,2f40a075-bff7-4851-9f7d-4700bd5b9111,Вода для добра,"к. Нижнекамск, алл. Чернышевского, д. 9, 709525",+78474658196,Комиссаров Герасим Фомич
2e86d28b-123c-4fa9-95af-c7bdb5d6b799,d696a36b-2e06-45d5-809d-299b6c7d43ac,Ногинсквода.рф,"с. Кизел, пр. Подстанция, д. 61 стр. 8, 822237",8 034 050 66 07,Светлана Егоровна Филиппова
5b77832d-4c46-4af3-b99a-a2fbc62eabe8,258c7a6d-d486-4f77-bc0e-53958db73151,Прохладица,"г. Нижний Новгород, ш. Фабричное, д. 4/3 к. 7, 216474",8 847 095 3498,Якушева Евдокия Васильевна
8ace5d04-1639-41d5-899e-2182ef060fa2,87d0a3a5-ce63-47b1-93f4-51f12bb894aa,Сила Воды,"клх Кировск (Ленин.), алл. Дачная, д. 993 стр. 74, 681164",8 (377) 081-5974,Евдокимов Николай Ефимьевич
6d51a7c9-a3d3-43e4-be15-4061efb33ad2,976930b6-c959-4580-968d-179f7d0729dc,Спасская,"д. Россошь, пр. Ульянова, д. 6/1, 518145",8 (277) 157-03-13,тов. Кулагин Михаил Фомич
28b0da92-7f0a-4dd4-9282-07b6b808d511,390941ec-c997-4723-9c02-74fdb06ed99c,Чистая вода +,"г. Диксон, ул. Депутатская, д. 6/3 стр. 740, 967859",8 (829) 903-37-51,Зыкова Полина Ильинична
a13f64b0-14ac-416d-b032-4bc41e906dcf,a5f663e3-186d-40eb-bbc1-d47def697162,Екатерининские родники,"п. Самара, пер. Волгоградский, д. 2/2 стр. 530, 346942",8 545 622 58 74,Вишняков Моисей Исидорович
7763040b-75f4-4fd5-8999-38b99d8e3da4,7165488f-8143-43a4-8c9b-5341c251f6e4,Новогуровская Артезианская вода,"д. Дмитров, пер. Свободный, д. 2, 937707",+7 311 673 2999,Бобылева Синклитикия Оскаровна
fb0a9868-d154-4b37-b11f-48a9d7773761,4822e8cc-9fbd-4778-9bf2-6499d9015d68,Пейте на здоровье,"г. Киров (Вятка), пер. Просторный, д. 1 к. 76, 703266",8 237 634 84 80,Захаров Тимофей Валерианович
6819ec22-125e-482f-b0b7-a737aaa33910,604977b1-2f0d-419c-9fef-8bc02da79aeb,Неслучайно 08|08,"п. Рязань, пр. Микрорайон, д. 2/5 к. 247, 152965",+7 (220) 942-7295,Агата Феликсовна Меркушева
5ad11ed2-b9d5-4ead-9316-bd445232b4d4,d6723cbb-42c8-43ed-b98e-491a638d8ace,Paulig Cafe & Store,"п. Темрюк, ш. Звездное, д. 4/1 стр. 5, 599301",86244083043,Артем Денисович Ефремов
80791891-7429-4240-8de5-5b0e705b454d,abaaa150-a08b-47af-9cfb-c405571d85d3,"Skuratov, coffee roasters","п. Нефтекамск, пр. Школьный, д. 948 стр. 48, 564963",+76655507531,Ширяева Евпраксия Евгеньевна
77cc699b-34af-4019-998b-376b2d2a4827,71d86aa4-746d-4b10-b476-a2dfab92f5e4,Вспышка Coffee Roasters,"ст. Пышма, пр. Матросова, д. 30, 201092",8 (534) 462-9144,Пахомов Любомир Трофимович
fa8bf162-e78d-46a0-ab32-36e6164c91ff,940a8ee9-b2c3-4e81-afe3-931569292a79,New Normal - Coffee & Breakfast,"к. Суздаль, пр. Веселый, д. 794 к. 722, 501063",+7 (953) 646-8521,Лыткин Ян Авдеевич
4cce749f-aa43-4c05-b485-945b680223d9,35f0aa5d-87b0-4267-b7a2-fdb4094bb286,Will Taste,"к. Кондопога, ул. Прибрежная, д. 57 к. 12, 441032",84944247508,Афанасьева Анна Григорьевна
86728138-605a-4d90-8844-7fdc1746d513,36374b38-787e-47aa-a42e-f744dfd611fc,The coffee club,"клх Великие Луки, ш. Боровое, д. 9, 101998",8 (366) 489-49-15,Давыд Валерианович Дементьев
2f642238-0318-4904-aa02-638290e695fe,40353671-f7a7-47d1-adef-d4e025a5124c,The place,"с. Ноябрьск, алл. Портовая, д. 4, 870813",8 (257) 633-76-31,г-жа Медведева Лукия Романовна
2b6c8226-95ef-4d55-a238-4d86b9f14b3c,afd962bc-87db-49fb-b0b0-d3fa308b617f,Зеленый Марс,"с. Славянск-на-Кубани, пр. Студенческий, д. 8/4, 774285",+7 166 505 7806,Рубен Жоресович Анисимов
35e03048-d889-4a7c-b3e7-0f2d38091e95,1162e539-12df-4ff7-bbe3-39f5eb9e5e6a,Chats & Coffee To Go,"п. Анадырь, алл. Пионерская, д. 42 стр. 872, 333267",+7 (630) 432-03-61,Субботина Василиса Сергеевна
c2c7171c-ff21-4742-bfd6-353441afc662,493aba69-9c72-42e7-b27f-b9b9226ec405,TOBACOFFEE,"клх Калач-на-Дону, пр. Королева, д. 6/5, 575107",8 (783) 229-08-84,Федор Якубович Орлов
c7e41742-90d6-42c7-a95b-1be1b6f7a140,6527779a-22af-44dc-90ca-7084f13bd804,The Мясо,"г. Невельск, ш. Терешковой, д. 7/4, 629761",8 (238) 680-82-27,Фока Федосьевич Кошелев
11081451-d6bc-410a-8052-9d7bca513802,13996c65-5504-454d-8a71-5c9c27d14722,Williams & Oliver,"ст. Батайск, бул. Тепличный, д. 7/6, 419991",+7 714 539 9420,Милица Дмитриевна Маслова
a6982a9a-1bd2-49c6-b89c-6f722598b80b,5a5ba9c1-b6d2-4357-b9b8-1e8c557fa6f4,Смак тандыр,"ст. Москва, пр. Поселковый, д. 180, 417843",+73071405616,Акулина Викторовна Ширяева
cf995141-64e2-4661-82c2-00b7bd57562d,aa696344-0b4c-4356-acba-9c673bb29391,Aniolka,"с. Красноуральск, ш. Тюленина, д. 26, 277301",+7 (982) 754-01-57,Фаина Валериевна Никонова
355631c6-34f5-44da-9f83-16e1a40060ad,b6421598-f7f5-4b80-a9ab-a229c3c20492,Продукты из Италии,"клх Иваново, ш. Красных Партизан, д. 160 стр. 883, 578427",80474094507,Устин Всеволодович Кудрявцев
43e4d27e-68a6-495f-a9bb-99c265bf8148,3d8ef213-c10a-4c3b-9bf5-c769d21a4839,Наша Чайная,"с. Урус-Мартан, бул. Деповский, д. 5/1, 628915",83765222817,Модест Харламович Галкин
8877087a-84ca-4a75-95f1-a7d06472c80e,44f966a8-daa0-464d-aedf-578643782cdf,Urban Roaster,"клх Белорецк, алл. Ленинградская, д. 92 стр. 69, 281034",+7 (601) 383-0439,Ульяна Захаровна Галкина
24b25914-b62d-46ca-87b1-3429bf5462a2,36a934ce-de5a-402c-ae08-a877ce8c4e26,Чайный источник,"к. Усть-Ишим, пр. Гагарина, д. 426, 577099",8 (234) 330-8428,Лидия Геннадиевна Ефремова
4191ba2f-279e-4530-9dc8-924208560ab9,6a3f3dce-b0e7-4f57-9aec-ec824281eb8b,МультиСервис,"п. Краснокамск, ш. Веселое, д. 4/3 к. 7/4, 000545",8 (938) 519-33-91,Попова Лора Ефимовна
2f66ef04-c4c7-4589-8e41-58baebd7eab6,69e13b44-8017-421c-8033-09af48ed9aa6,COFFEERUSS,"к. Томари, алл. Черемуховая, д. 389 к. 5/9, 303305",81365321984,Епифан Фёдорович Князев
27fa748c-5b28-448e-acff-b43982f46a6f,8b48ac7b-7698-4181-9dde-2ef103ff5365,Магазин китайских сувениров,"с. Снежногорск (Мурм.), пр. Казанский, д. 3, 762902",+78367868405,Пров Ааронович Мамонтов
2967b25e-d3d6-404e-afb5-fe35bc0862b5,ca0eeeb8-bac5-4d5d-bd59-a64aa97e25ad,Чай Ли,"г. Нефтеюганск, бул. Сурикова, д. 584, 975280",+71703445443,Варвара Кузьминична Большакова
b400a00d-9263-4da4-864c-40e5ea5e6a44,1192077e-5fd4-4e39-b578-917b78530f7f,С теплотой и любовью,"г. Нарьян-Мар, бул. Пушкина, д. 8, 614004",+7 380 657 33 36,Филатов Святослав Евсеевич
39aa9187-2997-441d-a86f-99bd36e7816b,989be344-0d3c-45ba-856e-decf1641abca,Дрим Хаус,"г. Волгодонск, бул. Монтажников, д. 7/1 стр. 92, 255375",8 (421) 309-93-23,Карпова Елена Семеновна
1176f5a5-6804-468c-a880-2fc9c7161da2,971e54e0-9c79-46df-906c-cfc0738f159a,Встречасто,"ст. Биробиджан, пр. Колхозный, д. 8 к. 9/3, 504734",8 721 536 7437,Юдина Полина Аскольдовна
38ab7c45-6835-4365-932e-22f71c896cf2,26eff6b5-706e-419f-b019-1491a7e3ab7a,Завод кофе,"клх Малая Вишера, пер. Ленина, д. 189 стр. 2, 368429",8 365 650 2681,Носова Олимпиада Юрьевна
84616cb0-bc0f-4b20-8546-1322cf25e13b,acd52d60-4a94-4651-82dc-fc1bc44b9a05,Cake for Break,"к. Кызыл, пр. Механический, д. 8 стр. 4, 724234",+7 419 030 62 83,Морозов Велимир Гавриилович
35674331-9495-4041-a3cf-f3011c943d61,73c2b4d0-a025-433a-81d1-5c65d1eedb46,МОСкофе,"г. Кыштым, ул. Павлика Морозова, д. 48, 394264",+7 (174) 644-7852,Лебедев Валерий Данилович
